Answer.time_in_minutes,Answer.condition,topicType,workerid,scope,endTime,item,startTime,objectType,Answer.justification,response,itemType,slide_number,type,responseTime
15.433266666666666,undefined,,0,,1569952557390,practice1,1569952550303,,undefined,0.98,practice,3,practice,7087
15.433266666666666,undefined,,0,,1569952587229,practice2,1569952580534,,undefined,0.91,practice,4,practice,6695
15.433266666666666,undefined,SubjectTopic,0,inverse,1569952649278,control4,1569952643917,Set,undefined,0.04,control,6,trial,5361
15.433266666666666,undefined,ObjectTopic,0,surface,1569952704190,toys,1569952691895,Set,undefined,0.89,test,7,trial,12295
15.433266666666666,undefined,ObjectTopic,0,surface,1569952780950,control6,1569952770267,Individual,undefined,0.92,control,8,trial,10683
15.433266666666666,undefined,ObjectTopic,0,surface,1569952836622,games,1569952831760,Individual,undefined,0.96,test,9,trial,4862
15.433266666666666,undefined,SubjectTopic,0,surface,1569952881549,control2,1569952876568,Set,undefined,0.96,control,10,trial,4981
15.433266666666666,undefined,ObjectTopic,0,surface,1569952933133,princesses,1569952926178,Individual,undefined,0.83,test,11,trial,6955
15.433266666666666,undefined,ObjectTopic,0,surface,1569953007086,puppies,1569953000163,Individual,undefined,0.94,test,12,trial,6923
15.433266666666666,undefined,ObjectTopic,0,inverse,1569953082061,iceCream,1569953063367,Set,undefined,0.08,test,13,trial,18694
15.433266666666666,undefined,ObjectTopic,0,surface,1569953126157,fish,1569953123369,Set,undefined,0.94,test,14,trial,2788
15.433266666666666,undefined,ObjectTopic,0,inverse,1569953186878,control5,1569953180959,Set,undefined,0.02,control,15,trial,5919
15.433266666666666,undefined,ObjectTopic,0,inverse,1569953253783,control3,1569953243226,Individual,undefined,0.15,control,16,trial,10557
15.433266666666666,undefined,SubjectTopic,0,surface,1569953305893,control1,1569953303364,Individual,undefined,0.97,control,17,trial,2529
14.22655,undefined,,1,,1569952651654,practice1,1569952642568,,undefined,0.66,practice,3,practice,9086
14.22655,undefined,,1,,1569952679478,practice2,1569952673083,,undefined,1,practice,4,practice,6395
14.22655,undefined,SubjectTopic,1,surface,1569952733069,princesses,1569952724785,Individual,undefined,0.7,test,6,trial,8284
14.22655,undefined,SubjectTopic,1,inverse,1569952788676,control1,1569952780910,Individual,undefined,0.35,control,7,trial,7766
14.22655,undefined,SubjectTopic,1,inverse,1569952848391,puppies,1569952839061,Individual,undefined,0.13,test,8,trial,9330
14.22655,undefined,ObjectTopic,1,surface,1569952905923,control3,1569952902365,Set,undefined,1,control,9,trial,3558
14.22655,undefined,ObjectTopic,1,inverse,1569952960795,games,1569952953115,Individual,undefined,0.08,test,10,trial,7680
14.22655,undefined,SubjectTopic,1,inverse,1569953037466,control6,1569953024554,Individual,undefined,0,control,11,trial,12912
14.22655,undefined,ObjectTopic,1,inverse,1569953087762,fish,1569953077241,Set,undefined,0.56,test,12,trial,10521
14.22655,undefined,SubjectTopic,1,inverse,1569953147537,control5,1569953137636,Individual,undefined,0,control,13,trial,9901
14.22655,undefined,SubjectTopic,1,inverse,1569953203920,toys,1569953191296,Individual,undefined,0,test,14,trial,12624
14.22655,undefined,SubjectTopic,1,surface,1569953246088,control2,1569953242690,Set,undefined,1,control,15,trial,3398
14.22655,undefined,SubjectTopic,1,surface,1569953303144,control4,1569953296330,Set,undefined,1,control,16,trial,6814
14.22655,undefined,SubjectTopic,1,surface,1569953351296,iceCream,1569953346579,Set,undefined,1,test,17,trial,4717
12.7098,undefined,,2,,1569953325823,practice1,1569953321060,,undefined,0.97,practice,3,practice,4763
12.7098,undefined,,2,,1569953356148,practice2,1569953348141,,undefined,0.87,practice,4,practice,8007
12.7098,undefined,SubjectTopic,2,surface,1569953427497,control6,1569953423488,Individual,undefined,0.92,control,6,trial,4009
12.7098,undefined,ObjectTopic,2,surface,1569953480976,control5,1569953478235,Individual,undefined,0.95,control,7,trial,2741
12.7098,undefined,ObjectTopic,2,inverse,1569953537696,fish,1569953523702,Individual,undefined,0.66,test,8,trial,13994
12.7098,undefined,ObjectTopic,2,surface,1569953589131,princesses,1569953582216,Individual,undefined,0.1,test,9,trial,6915
12.7098,undefined,SubjectTopic,2,inverse,1569953634958,control2,1569953628229,Individual,undefined,0.32,control,10,trial,6729
12.7098,undefined,SubjectTopic,2,surface,1569953692463,control3,1569953690114,Individual,undefined,0.91,control,11,trial,2349
12.7098,undefined,ObjectTopic,2,inverse,1569953741704,toys,1569953734742,Set,undefined,0.29,test,12,trial,6962
12.7098,undefined,SubjectTopic,2,inverse,1569953796593,control1,1569953791739,Set,undefined,0.1,control,13,trial,4854
12.7098,undefined,ObjectTopic,2,inverse,1569953853711,control4,1569953848071,Individual,undefined,0.51,control,14,trial,5640
12.7098,undefined,SubjectTopic,2,inverse,1569953909160,games,1569953900603,Set,undefined,0.54,test,15,trial,8557
12.7098,undefined,ObjectTopic,2,surface,1569953961683,puppies,1569953958820,Set,undefined,0.95,test,16,trial,2863
12.7098,undefined,ObjectTopic,2,inverse,1569954013429,iceCream,1569954006988,Set,undefined,0.5,test,17,trial,6441
19.462966666666667,undefined,,3,,1569953638804,practice1,1569953632599,,undefined,1,practice,3,practice,6205
19.462966666666667,undefined,,3,,1569953665408,practice2,1569953659739,,undefined,1,practice,4,practice,5669
19.462966666666667,undefined,ObjectTopic,3,surface,1569953726747,control4,1569953717153,Individual,undefined,1,control,6,trial,9594
19.462966666666667,undefined,ObjectTopic,3,inverse,1569953780806,control5,1569953776582,Set,undefined,0.12,control,7,trial,4224
19.462966666666667,undefined,ObjectTopic,3,surface,1569953830437,toys,1569953823602,Individual,undefined,0.3,test,8,trial,6835
19.462966666666667,undefined,ObjectTopic,3,surface,1569953900645,control3,1569953893656,Individual,undefined,1,control,9,trial,6989
19.462966666666667,undefined,ObjectTopic,3,surface,1569953975275,control6,1569953966520,Set,undefined,0.91,control,10,trial,8755
19.462966666666667,undefined,SubjectTopic,3,surface,1569954097689,princesses,1569954090068,Individual,undefined,0.03,test,11,trial,7621
19.462966666666667,undefined,SubjectTopic,3,surface,1569954246412,control1,1569954241238,Set,undefined,1,control,12,trial,5174
19.462966666666667,undefined,SubjectTopic,3,inverse,1569954294376,fish,1569954287394,Individual,undefined,1,test,13,trial,6982
19.462966666666667,undefined,ObjectTopic,3,surface,1569954346247,iceCream,1569954341126,Individual,undefined,0.18,test,14,trial,5121
19.462966666666667,undefined,ObjectTopic,3,inverse,1569954516073,games,1569954505816,Set,undefined,0.93,test,15,trial,10257
19.462966666666667,undefined,SubjectTopic,3,inverse,1569954557758,control2,1569954554708,Individual,undefined,1,control,16,trial,3050
19.462966666666667,undefined,ObjectTopic,3,inverse,1569954619560,puppies,1569954609833,Individual,undefined,0.03,test,17,trial,9727
13.0019,undefined,,4,,1569954345094,practice1,1569954340862,,undefined,1,practice,3,practice,4232
13.0019,undefined,,4,,1569954371699,practice2,1569954366878,,undefined,1,practice,4,practice,4821
13.0019,undefined,ObjectTopic,4,surface,1569954423114,fish,1569954417926,Individual,undefined,1,test,6,trial,5188
13.0019,undefined,SubjectTopic,4,surface,1569954477834,control1,1569954471344,Individual,undefined,1,control,7,trial,6490
13.0019,undefined,ObjectTopic,4,surface,1569954519657,control2,1569954517504,Individual,undefined,1,control,8,trial,2153
13.0019,undefined,SubjectTopic,4,surface,1569954571997,control5,1569954569718,Individual,undefined,1,control,9,trial,2279
13.0019,undefined,ObjectTopic,4,inverse,1569954634468,games,1569954620400,Individual,undefined,1,test,10,trial,14068
13.0019,undefined,SubjectTopic,4,surface,1569954703868,control6,1569954698372,Individual,undefined,0,control,11,trial,5496
13.0019,undefined,ObjectTopic,4,surface,1569954763423,control3,1569954757579,Set,undefined,1,control,12,trial,5844
13.0019,undefined,ObjectTopic,4,inverse,1569954811896,toys,1569954806329,Individual,undefined,0.76,test,13,trial,5567
13.0019,undefined,ObjectTopic,4,surface,1569954864769,control4,1569954862129,Set,undefined,0.1,control,14,trial,2640
13.0019,undefined,ObjectTopic,4,inverse,1569954916140,iceCream,1569954907701,Set,undefined,0.23,test,15,trial,8439
13.0019,undefined,ObjectTopic,4,surface,1569954969567,puppies,1569954966864,Individual,undefined,0.05,test,16,trial,2703
13.0019,undefined,SubjectTopic,4,surface,1569955017251,princesses,1569955012678,Individual,undefined,0.06,test,17,trial,4573
15.697816666666666,undefined,,5,,1569955680522,practice1,1569955593777,,undefined,0.61,practice,3,practice,86745
15.697816666666666,undefined,,5,,1569955709393,practice2,1569955702375,,undefined,0.94,practice,4,practice,7018
15.697816666666666,undefined,SubjectTopic,5,inverse,1569955764033,control1,1569955760588,Individual,undefined,1,control,6,trial,3445
15.697816666666666,undefined,ObjectTopic,5,surface,1569955811264,iceCream,1569955807217,Set,undefined,0.97,test,7,trial,4047
15.697816666666666,undefined,ObjectTopic,5,surface,1569955867135,puppies,1569955862853,Individual,undefined,1,test,8,trial,4282
15.697816666666666,undefined,ObjectTopic,5,inverse,1569955971342,control6,1569955931676,Individual,undefined,0.7,control,9,trial,39666
15.697816666666666,undefined,SubjectTopic,5,inverse,1569956037198,control3,1569956025332,Individual,undefined,0.67,control,10,trial,11866
15.697816666666666,undefined,ObjectTopic,5,surface,1569956084813,toys,1569956080334,Individual,undefined,0.96,test,11,trial,4479
15.697816666666666,undefined,SubjectTopic,5,inverse,1569956140277,control4,1569956135563,Individual,undefined,0.05,control,12,trial,4714
15.697816666666666,undefined,ObjectTopic,5,inverse,1569956200252,games,1569956187584,Individual,undefined,0.02,test,13,trial,12668
15.697816666666666,undefined,SubjectTopic,5,inverse,1569956261611,princesses,1569956243321,Individual,undefined,0.02,test,14,trial,18290
15.697816666666666,undefined,SubjectTopic,5,surface,1569956310970,fish,1569956302385,Individual,undefined,0.95,test,15,trial,8585
15.697816666666666,undefined,SubjectTopic,5,surface,1569956365809,control5,1569956361251,Set,undefined,0.94,control,16,trial,4558
15.697816666666666,undefined,ObjectTopic,5,inverse,1569956419224,control2,1569956404127,Set,undefined,0.64,control,17,trial,15097
14.115283333333334,undefined,,6,,1569955758309,practice1,1569955752099,,undefined,1,practice,3,practice,6210
14.115283333333334,undefined,,6,,1569955784677,practice2,1569955780187,,undefined,1,practice,4,practice,4490
14.115283333333334,undefined,ObjectTopic,6,inverse,1569955852421,control3,1569955840345,Set,undefined,0.84,control,6,trial,12076
14.115283333333334,undefined,ObjectTopic,6,surface,1569955911004,control5,1569955902617,Individual,undefined,1,control,7,trial,8387
14.115283333333334,undefined,SubjectTopic,6,inverse,1569955965660,toys,1569955953685,Individual,undefined,0,test,8,trial,11975
14.115283333333334,undefined,ObjectTopic,6,surface,1569956036677,control4,1569956015556,Set,undefined,1,control,9,trial,21121
14.115283333333334,undefined,SubjectTopic,6,surface,1569956090213,puppies,1569956086647,Individual,undefined,1,test,10,trial,3566
14.115283333333334,undefined,ObjectTopic,6,surface,1569956144350,games,1569956138736,Set,undefined,1,test,11,trial,5614
14.115283333333334,undefined,SubjectTopic,6,inverse,1569956198013,control1,1569956192389,Individual,undefined,0,control,12,trial,5624
14.115283333333334,undefined,ObjectTopic,6,inverse,1569956265940,iceCream,1569956242556,Set,undefined,0.5,test,13,trial,23384
14.115283333333334,undefined,SubjectTopic,6,surface,1569956314972,princesses,1569956309820,Set,undefined,1,test,14,trial,5152
14.115283333333334,undefined,ObjectTopic,6,surface,1569956392438,control6,1569956379729,Individual,undefined,1,control,15,trial,12709
14.115283333333334,undefined,ObjectTopic,6,surface,1569956436223,control2,1569956431316,Set,undefined,1,control,16,trial,4907
14.115283333333334,undefined,ObjectTopic,6,surface,1569956480862,fish,1569956478260,Individual,undefined,1,test,17,trial,2602
14.389,undefined,,7,,1569956925035,practice1,1569956919138,,undefined,1,practice,3,practice,5897
14.389,undefined,,7,,1569956954358,practice2,1569956947108,,undefined,0.02,practice,4,practice,7250
14.389,undefined,SubjectTopic,7,inverse,1569957012316,fish,1569956998716,Individual,undefined,0.58,test,6,trial,13600
14.389,undefined,SubjectTopic,7,inverse,1569957068426,puppies,1569957061663,Set,undefined,0.53,test,7,trial,6763
14.389,undefined,SubjectTopic,7,surface,1569957117214,princesses,1569957112468,Individual,undefined,1,test,8,trial,4746
14.389,undefined,ObjectTopic,7,surface,1569957161061,control2,1569957157020,Set,undefined,1,control,9,trial,4041
14.389,undefined,ObjectTopic,7,surface,1569957222749,control4,1569957218017,Set,undefined,1,control,10,trial,4732
14.389,undefined,SubjectTopic,7,surface,1569957281851,control3,1569957278214,Set,undefined,0.99,control,11,trial,3637
14.389,undefined,ObjectTopic,7,surface,1569957333644,control1,1569957330704,Set,undefined,1,control,12,trial,2940
14.389,undefined,ObjectTopic,7,surface,1569957421628,control5,1569957383899,Individual,undefined,0.95,control,13,trial,37729
14.389,undefined,SubjectTopic,7,surface,1569957467381,toys,1569957464423,Individual,undefined,1,test,14,trial,2958
14.389,undefined,SubjectTopic,7,inverse,1569957515621,iceCream,1569957511976,Individual,undefined,0.51,test,15,trial,3645
14.389,undefined,SubjectTopic,7,surface,1569957566853,games,1569957563367,Individual,undefined,1,test,16,trial,3486
14.389,undefined,ObjectTopic,7,surface,1569957645233,control6,1569957631953,Individual,undefined,0.06,control,17,trial,13280
28.302266666666668,undefined,,8,,1569962445175,practice1,1569962441868,,undefined,0.97,practice,3,practice,3307
28.302266666666668,undefined,,8,,1569962472952,practice2,1569962467303,,undefined,0.95,practice,4,practice,5649
28.302266666666668,undefined,ObjectTopic,8,inverse,1569962587314,control1,1569962579975,Set,undefined,1,control,6,trial,7339
28.302266666666668,undefined,SubjectTopic,8,inverse,1569962636719,princesses,1569962629902,Set,undefined,1,test,7,trial,6817
28.302266666666668,undefined,SubjectTopic,8,surface,1569962682391,fish,1569962677061,Set,undefined,0.74,test,8,trial,5330
28.302266666666668,undefined,ObjectTopic,8,inverse,1569962736263,control5,1569962733065,Set,undefined,0,control,9,trial,3198
28.302266666666668,undefined,ObjectTopic,8,inverse,1569962795494,games,1569962785076,Individual,undefined,1,test,10,trial,10418
28.302266666666668,undefined,ObjectTopic,8,surface,1569962845335,iceCream,1569962841125,Individual,undefined,1,test,11,trial,4210
28.302266666666668,undefined,ObjectTopic,8,surface,1569962914423,puppies,1569962894490,Set,undefined,0.95,test,12,trial,19933
28.302266666666668,undefined,ObjectTopic,8,inverse,1569962963511,toys,1569962957818,Individual,undefined,1,test,13,trial,5693
28.302266666666668,undefined,ObjectTopic,8,surface,1569963021471,control2,1569963002770,Set,undefined,0.86,control,14,trial,18701
28.302266666666668,undefined,SubjectTopic,8,inverse,1569963099328,control6,1569963087667,Set,undefined,0.05,control,15,trial,11661
28.302266666666668,undefined,SubjectTopic,8,inverse,1569963158088,control4,1569963150743,Set,undefined,0.3,control,16,trial,7345
28.302266666666668,undefined,SubjectTopic,8,inverse,1569963218663,control3,1569963213214,Set,undefined,0.12,control,17,trial,5449
12.066183333333333,undefined,,9,,1569952647600,practice1,1569952641644,,undefined,0.8,practice,3,practice,5956
12.066183333333333,undefined,,9,,1569952675826,practice2,1569952668430,,undefined,0.89,practice,4,practice,7396
12.066183333333333,undefined,SubjectTopic,9,surface,1569952744239,control6,1569952741450,Individual,undefined,0.95,control,6,trial,2789
12.066183333333333,undefined,SubjectTopic,9,inverse,1569952800129,control4,1569952795825,Set,undefined,0.37,control,7,trial,4304
12.066183333333333,undefined,ObjectTopic,9,surface,1569952845760,iceCream,1569952843106,Set,undefined,1,test,8,trial,2654
12.066183333333333,undefined,ObjectTopic,9,inverse,1569952897972,control1,1569952895647,Set,undefined,0.58,control,9,trial,2325
12.066183333333333,undefined,SubjectTopic,9,surface,1569952951995,puppies,1569952948026,Individual,undefined,1,test,10,trial,3969
12.066183333333333,undefined,ObjectTopic,9,inverse,1569953008730,control3,1569953005385,Individual,undefined,0.58,control,11,trial,3345
12.066183333333333,undefined,SubjectTopic,9,surface,1569953053190,fish,1569953049721,Individual,undefined,1,test,12,trial,3469
12.066183333333333,undefined,ObjectTopic,9,inverse,1569953096964,toys,1569953093658,Set,undefined,0.31,test,13,trial,3306
12.066183333333333,undefined,SubjectTopic,9,inverse,1569953138523,control2,1569953134982,Set,undefined,0,control,14,trial,3541
12.066183333333333,undefined,SubjectTopic,9,surface,1569953190217,control5,1569953187951,Set,undefined,1,control,15,trial,2266
12.066183333333333,undefined,SubjectTopic,9,surface,1569953238796,games,1569953236582,Individual,undefined,1,test,16,trial,2214
12.066183333333333,undefined,SubjectTopic,9,inverse,1569953282773,princesses,1569953280028,Set,undefined,0.16,test,17,trial,2745
14.081083333333334,undefined,,10,,1569952888974,practice1,1569952882004,,undefined,0.63,practice,3,practice,6970
14.081083333333334,undefined,,10,,1569952917957,practice2,1569952911273,,undefined,1,practice,4,practice,6684
14.081083333333334,undefined,SubjectTopic,10,inverse,1569952994613,control6,1569952984490,Individual,undefined,0,control,6,trial,10123
14.081083333333334,undefined,ObjectTopic,10,inverse,1569953081831,iceCream,1569953038049,Set,undefined,0.57,test,7,trial,43782
14.081083333333334,undefined,SubjectTopic,10,inverse,1569953136081,fish,1569953122262,Set,undefined,0.55,test,8,trial,13819
14.081083333333334,undefined,SubjectTopic,10,inverse,1569953178869,control2,1569953174731,Set,undefined,0,control,9,trial,4138
14.081083333333334,undefined,SubjectTopic,10,inverse,1569953237846,control3,1569953232855,Set,undefined,0.23,control,10,trial,4991
14.081083333333334,undefined,ObjectTopic,10,surface,1569953291719,games,1569953283618,Set,undefined,1,test,11,trial,8101
14.081083333333334,undefined,ObjectTopic,10,inverse,1569953347847,puppies,1569953340754,Set,undefined,0,test,12,trial,7093
14.081083333333334,undefined,ObjectTopic,10,surface,1569953402385,control4,1569953398555,Individual,undefined,1,control,13,trial,3830
14.081083333333334,undefined,ObjectTopic,10,surface,1569953454710,toys,1569953445807,Individual,undefined,0.92,test,14,trial,8903
14.081083333333334,undefined,SubjectTopic,10,surface,1569953510578,control5,1569953506641,Set,undefined,1,control,15,trial,3937
14.081083333333334,undefined,SubjectTopic,10,surface,1569953562654,control1,1569953559671,Set,undefined,1,control,16,trial,2983
14.081083333333334,undefined,SubjectTopic,10,surface,1569953614754,princesses,1569953605475,Individual,undefined,0.59,test,17,trial,9279
15.185733333333333,undefined,,11,,1569953021205,practice1,1569953013621,,undefined,0.62,practice,3,practice,7584
15.185733333333333,undefined,,11,,1569953047193,practice2,1569953042571,,undefined,1,practice,4,practice,4622
15.185733333333333,undefined,ObjectTopic,11,inverse,1569953107153,fish,1569953090437,Individual,undefined,0.57,test,6,trial,16716
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953161607,games,1569953153919,Individual,undefined,0.63,test,7,trial,7688
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953217965,iceCream,1569953208486,Set,undefined,0.7,test,8,trial,9479
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953262807,control2,1569953257201,Individual,undefined,0,control,9,trial,5606
15.185733333333333,undefined,ObjectTopic,11,inverse,1569953323842,control4,1569953313834,Individual,undefined,0.33,control,10,trial,10008
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953377273,control1,1569953371368,Individual,undefined,0.27,control,11,trial,5905
15.185733333333333,undefined,SubjectTopic,11,surface,1569953437075,puppies,1569953427285,Set,undefined,0.71,test,12,trial,9790
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953495114,control5,1569953488382,Set,undefined,0,control,13,trial,6732
15.185733333333333,undefined,SubjectTopic,11,inverse,1569953558179,control3,1569953551946,Individual,undefined,0.79,control,14,trial,6233
15.185733333333333,undefined,ObjectTopic,11,surface,1569953705487,toys,1569953599548,Set,undefined,1,test,15,trial,105939
15.185733333333333,undefined,SubjectTopic,11,surface,1569953773339,control6,1569953770395,Set,undefined,1,control,16,trial,2944
15.185733333333333,undefined,ObjectTopic,11,surface,1569953822519,princesses,1569953816622,Individual,undefined,0.98,test,17,trial,5897
14.012433333333334,undefined,,12,,1569953251088,practice1,1569953247926,,undefined,1,practice,3,practice,3162
14.012433333333334,undefined,,12,,1569953277896,practice2,1569953272535,,undefined,1,practice,4,practice,5361
14.012433333333334,undefined,SubjectTopic,12,inverse,1569953341583,toys,1569953319854,Set,undefined,1,test,6,trial,21729
14.012433333333334,undefined,ObjectTopic,12,surface,1569953385175,fish,1569953381060,Set,undefined,1,test,7,trial,4115
14.012433333333334,undefined,SubjectTopic,12,surface,1569953444975,control3,1569953438293,Individual,undefined,0,control,8,trial,6682
14.012433333333334,undefined,ObjectTopic,12,surface,1569953490599,control2,1569953482912,Set,undefined,1,control,9,trial,7687
14.012433333333334,undefined,SubjectTopic,12,surface,1569953539991,games,1569953538035,Individual,undefined,1,test,10,trial,1956
14.012433333333334,undefined,SubjectTopic,12,surface,1569953598424,control4,1569953591123,Set,undefined,1,control,11,trial,7301
14.012433333333334,undefined,ObjectTopic,12,surface,1569953647248,princesses,1569953641039,Individual,undefined,1,test,12,trial,6209
14.012433333333334,undefined,SubjectTopic,12,inverse,1569953728560,control6,1569953715063,Individual,undefined,0,control,13,trial,13497
14.012433333333334,undefined,ObjectTopic,12,inverse,1569953788991,puppies,1569953780295,Individual,undefined,0,test,14,trial,8696
14.012433333333334,undefined,ObjectTopic,12,inverse,1569953846383,iceCream,1569953833599,Individual,undefined,1,test,15,trial,12784
14.012433333333334,undefined,ObjectTopic,12,inverse,1569953899575,control1,1569953893776,Set,undefined,0,control,16,trial,5799
14.012433333333334,undefined,SubjectTopic,12,surface,1569953953759,control5,1569953949516,Set,undefined,1,control,17,trial,4243
15.8017,undefined,,13,,1569953645732,practice1,1569953636901,,undefined,1,practice,3,practice,8831
15.8017,undefined,,13,,1569953680634,practice2,1569953667075,,undefined,1,practice,4,practice,13559
15.8017,undefined,SubjectTopic,13,inverse,1569953743365,fish,1569953723460,Set,undefined,1,test,6,trial,19905
15.8017,undefined,SubjectTopic,13,inverse,1569953799233,control5,1569953793248,Set,undefined,0,control,7,trial,5985
15.8017,undefined,SubjectTopic,13,inverse,1569953867419,control3,1569953852545,Individual,undefined,0.18,control,8,trial,14874
15.8017,undefined,SubjectTopic,13,surface,1569953921427,puppies,1569953916364,Set,undefined,1,test,9,trial,5063
15.8017,undefined,ObjectTopic,13,inverse,1569953989745,games,1569953966837,Set,undefined,0,test,10,trial,22908
15.8017,undefined,SubjectTopic,13,surface,1569954035348,toys,1569954030917,Set,undefined,1,test,11,trial,4431
15.8017,undefined,ObjectTopic,13,surface,1569954107539,control6,1569954099910,Individual,undefined,1,control,12,trial,7629
15.8017,undefined,ObjectTopic,13,inverse,1569954159072,princesses,1569954151005,Individual,undefined,0,test,13,trial,8067
15.8017,undefined,SubjectTopic,13,inverse,1569954216125,control2,1569954197096,Individual,undefined,0.01,control,14,trial,19029
15.8017,undefined,ObjectTopic,13,surface,1569954273068,control4,1569954266218,Set,undefined,1,control,15,trial,6850
15.8017,undefined,ObjectTopic,13,inverse,1569954323252,iceCream,1569954316116,Set,undefined,0.06,test,16,trial,7136
15.8017,undefined,ObjectTopic,13,surface,1569954380619,control1,1569954371159,Set,undefined,1,control,17,trial,9460
19.489883333333335,undefined,,14,,1569953859885,practice1,1569953855307,,undefined,0.98,practice,3,practice,4578
19.489883333333335,undefined,,14,,1569953886615,practice2,1569953881273,,undefined,0.96,practice,4,practice,5342
19.489883333333335,undefined,ObjectTopic,14,surface,1569954028698,princesses,1569954016894,Individual,undefined,0.23,test,6,trial,11804
19.489883333333335,undefined,ObjectTopic,14,inverse,1569954078536,iceCream,1569954076468,Set,undefined,0.79,test,7,trial,2068
19.489883333333335,undefined,ObjectTopic,14,surface,1569954139020,control4,1569954134928,Set,undefined,1,control,8,trial,4092
19.489883333333335,undefined,ObjectTopic,14,surface,1569954193621,games,1569954187065,Individual,undefined,0,test,9,trial,6556
19.489883333333335,undefined,ObjectTopic,14,inverse,1569954251625,toys,1569954236397,Set,undefined,0.16,test,10,trial,15228
19.489883333333335,undefined,SubjectTopic,14,surface,1569954298213,control2,1569954293905,Set,undefined,0.97,control,11,trial,4308
19.489883333333335,undefined,ObjectTopic,14,inverse,1569954356863,control3,1569954352135,Individual,undefined,0.99,control,12,trial,4728
19.489883333333335,undefined,SubjectTopic,14,inverse,1569954410805,control5,1569954407524,Individual,undefined,0.98,control,13,trial,3281
19.489883333333335,undefined,ObjectTopic,14,surface,1569954464560,control1,1569954461966,Individual,undefined,0.97,control,14,trial,2594
19.489883333333335,undefined,SubjectTopic,14,inverse,1569954549736,puppies,1569954547254,Set,undefined,0.04,test,15,trial,2482
19.489883333333335,undefined,ObjectTopic,14,inverse,1569954593444,fish,1569954589606,Set,undefined,0.18,test,16,trial,3838
19.489883333333335,undefined,ObjectTopic,14,inverse,1569954664323,control6,1569954660533,Set,undefined,0.96,control,17,trial,3790
14.942216666666667,undefined,,15,,1569956551083,practice1,1569956529906,,undefined,0.98,practice,3,practice,21177
14.942216666666667,undefined,,15,,1569956579365,practice2,1569956572770,,undefined,0.97,practice,4,practice,6595
14.942216666666667,undefined,SubjectTopic,15,surface,1569956640235,control1,1569956635621,Set,undefined,1,control,6,trial,4614
14.942216666666667,undefined,ObjectTopic,15,surface,1569956692672,games,1569956688117,Individual,undefined,1,test,7,trial,4555
14.942216666666667,undefined,SubjectTopic,15,surface,1569956749790,iceCream,1569956736331,Set,undefined,0.01,test,8,trial,13459
14.942216666666667,undefined,ObjectTopic,15,surface,1569956804845,toys,1569956791243,Set,undefined,0.51,test,9,trial,13602
14.942216666666667,undefined,SubjectTopic,15,surface,1569956862091,control5,1569956855245,Set,undefined,0.99,control,10,trial,6846
14.942216666666667,undefined,ObjectTopic,15,surface,1569956968646,control4,1569956958150,Individual,undefined,1,control,11,trial,10496
14.942216666666667,undefined,SubjectTopic,15,inverse,1569957035507,puppies,1569957019689,Set,undefined,0.01,test,12,trial,15818
14.942216666666667,undefined,SubjectTopic,15,inverse,1569957092860,princesses,1569957077633,Set,undefined,0,test,13,trial,15227
14.942216666666667,undefined,ObjectTopic,15,inverse,1569957139371,fish,1569957132272,Set,undefined,0,test,14,trial,7099
14.942216666666667,undefined,SubjectTopic,15,surface,1569957214386,control6,1569957203691,Set,undefined,0.98,control,15,trial,10695
14.942216666666667,undefined,ObjectTopic,15,surface,1569957275230,control3,1569957268352,Set,undefined,1,control,16,trial,6878
14.942216666666667,undefined,ObjectTopic,15,surface,1569957329912,control2,1569957314067,Individual,undefined,0.98,control,17,trial,15845
14.198,undefined,,16,,1569957446803,practice1,1569957426477,,undefined,1,practice,3,practice,20326
14.198,undefined,,16,,1569957482611,practice2,1569957473966,,undefined,1,practice,4,practice,8645
14.198,undefined,SubjectTopic,16,surface,1569957559071,control6,1569957548845,Set,undefined,1,control,6,trial,10226
14.198,undefined,ObjectTopic,16,surface,1569957615171,control1,1569957607012,Individual,undefined,1,control,7,trial,8159
14.198,undefined,ObjectTopic,16,inverse,1569957672886,princesses,1569957667128,Individual,undefined,0,test,8,trial,5758
14.198,undefined,SubjectTopic,16,surface,1569957730551,toys,1569957713491,Set,undefined,0,test,9,trial,17060
14.198,undefined,ObjectTopic,16,surface,1569957784546,puppies,1569957779271,Set,undefined,1,test,10,trial,5275
14.198,undefined,ObjectTopic,16,surface,1569957831026,fish,1569957826243,Individual,undefined,1,test,11,trial,4783
14.198,undefined,ObjectTopic,16,inverse,1569957873887,control2,1569957869446,Individual,undefined,0,control,12,trial,4441
14.198,undefined,SubjectTopic,16,surface,1569957924854,games,1569957919290,Set,undefined,1,test,13,trial,5564
14.198,undefined,ObjectTopic,16,inverse,1569957985510,control3,1569957978660,Set,undefined,0,control,14,trial,6850
14.198,undefined,ObjectTopic,16,surface,1569958040042,control5,1569958035352,Individual,undefined,1,control,15,trial,4690
14.198,undefined,SubjectTopic,16,inverse,1569958096014,control4,1569958091016,Set,undefined,0,control,16,trial,4998
